12,42,22,33,38
48,10,44,43,49
22,27,10,46,26
21,10,19,39,45
16,31,46,19,38
8,39,17,16,21
40,33,20,24,16
39,25,23,16,14
23,47,19,15,6
34,29,45,3,42
27,12,6,49,18
8,20,34,39,13
22,15,34,16,41
6,31,42,41,38
5,32,27,2,40
26,41,47,39,27
4,27,44,43,12
30,39,43,21,46
4,14,42,12,2
41,28,40,6,39
9,28,38,1,43
12,48,25,49,42
26,19,27,11,28
14,2,20,46,5
16,47,24,9,48
9,18,40,30,2
24,34,3,0,29
6,0,44,47,27
11,21,43,39,1
20,14,11,12,1
11,26,39,42,17
41,11,44,18,5
42,12,3,0,43
33,37,24,22,40
9,24,6,17,10
24,30,31,12,8
41,40,0,16,9
14,48,42,44,30
43,26,31,46,23
23,40,19,28,45
48,26,14,29,18
8,41,9,28,49
19,40,36,22,30
11,36,38,32,41
12,1,41,19,29
7,29,30,46,16
35,37,28,29,31
14,4,1,45,7
45,40,49,15,0
41,16,6,19,28
2,19,33,44,7
3,42,0,44,29
6,32,43,25,11
42,48,16,19,22
10,11,31,2,0
27,28,12,44,31
24,10,31,16,40
32,25,6,5,45
39,26,47,34,30
5,27,37,25,16
29,12,40,25,19
39,14,9,45,40
49,18,3,19,8
11,5,3,28,39
29,7,0,26,48
47,6,14,38,26
45,31,41,26,30
4,11,18,2,12
16,34,9,10,27
32,23,34,43,10
39,38,26,2,47
9,22,35,7,32
40,45,13,31,27
16,5,11,34,30
28,35,34,19,47
6,44,47,8,20
13,0,28,31,4
18,22,28,5,23
49,46,38,21,0
38,40,23,27,44
47,37,15,7,43
39,45,17,27,29
19,24,8,13,49
9,24,20,19,1
41,32,46,47,11
25,15,14,20,18
9,29,8,17,14
17,33,34,15,12
11,14,3,34,35
20,37,46,24,30
22,42,14,16,4
14,30,21,33,2
11,15,36,35,38
7,15,19,49,48
17,13,15,37,14
47,5,44,7,30
46,19,6,13,7
29,37,4,20,18
5,2,29,46,34
20,46,30,48,31
23,34,40,26,9
29,38,28,33,23
25,30,16,48,4
7,27,15,3,28
25,23,19,38,20
7,14,10,26,40
3,46,17,16,6
11,39,1,40,5
17,12,40,42,0
37,12,36,20,8
22,40,37,11,16
41,23,33,32,37
29,14,9,2,25
31,35,7,26,32
16,5,2,29,46
49,24,20,36,21
17,32,24,28,15
1,42,21,12,0
16,15,32,39,7
43,41,44,35,48
8,44,3,6,9
42,30,28,45,38
18,2,37,49,16
42,48,24,45,12
4,0,5,7,15
40,2,21,44,3
28,16,35,13,9
34,48,13,42,2
22,21,4,8,38
29,5,33,4,21
10,8,7,17,2
14,1,30,24,8
31,8,36,16,15
7,25,35,0,19
28,1,35,13,14
26,20,12,9,28
12,34,36,23,11
41,3,12,11,45
34,43,17,10,4
0,41,10,20,34
14,11,3,9,34
12,6,25,16,37
13,40,28,15,22
6,41,30,3,38
37,20,3,42,33
8,3,39,14,19
14,46,42,22,40
8,41,32,11,34
20,12,21,22,19
28,20,49,19,38
45,40,12,36,20
7,37,49,13,34
4,25,16,15,30
46,47,23,24,49
13,9,33,29,41
16,33,7,3,4
26,42,2,7,0
9,16,26,45,40
22,37,36,0,41
44,10,27,30,24
35,46,37,27,45
3,11,9,39,43
44,25,22,36,5
19,5,46,15,43
7,6,16,1,38
3,13,43,30,46
5,34,31,28,38
11,16,29,8,2
13,38,15,31,27
43,37,25,22,7
7,40,12,19,34
0,35,26,2,19
32,17,16,24,36
20,38,49,27,34
13,6,31,9,24
41,5,33,18,35
1,22,0,14,29
0,34,7,22,2
30,16,32,4,26
12,34,41,33,16
47,0,41,49,33
25,21,1,29,16
8,47,24,23,17
16,33,18,29,48
31,35,7,36,22
27,41,49,4,29
7,32,3,4,48
35,3,5,47,22
18,34,43,29,24
41,29,31,21,42
24,31,0,29,17
11,1,36,38,49
24,17,15,23,30
26,38,20,46,32
20,44,37,41,47
33,41,45,34,35
25,33,19,10,49
39,15,0,37,6
33,42,7,17,26
31,32,21,26,42
