6,10,30,29,31
39,36,25,45,1
33,42,28,26,31
8,47,49,36,38
12,40,38,8,29
6,38,7,45,19
37,6,15,18,46
9,26,32,19,10
48,40,23,30,32
47,12,36,26,39
43,18,13,38,30
5,46,21,44,34
3,42,24,10,32
18,19,27,28,34
32,17,1,5,23
7,40,15,14,26
32,20,19,17,8
12,18,4,35,48
22,28,27,29,10
13,5,22,2,16
38,9,40,30,14
23,39,3,27,29
19,30,8,32,39
38,8,1,36,30
34,9,15,36,22
25,44,15,31,34
11,13,9,21,24
34,21,46,26,28
5,18,43,14,26
0,26,19,21,28
34,11,40,29,15
20,13,27,43,41
20,27,45,30,12
19,18,37,3,21
5,14,6,18,47
19,41,25,27,14
23,29,12,47,20
44,49,45,46,16
3,25,14,37,21
23,39,31,1,44
20,3,36,26,41
36,33,8,32,5
7,42,22,28,4
10,6,0,24,28
4,13,25,43,2
35,32,48,28,27
47,17,28,40,23
8,0,24,34,26
3,48,5,41,9
8,29,7,34,30
15,20,19,9,16
13,26,28,7,4
11,10,45,30,18
25,21,37,29,7
47,4,44,26,19
34,38,40,43,22
24,46,43,49,3
12,17,29,10,20
37,29,14,12,16
37,38,39,6,10
23,13,14,45,19
41,45,46,11,8
37,0,46,44,35
32,37,30,11,16
41,12,38,39,37
29,36,47,28,21
41,34,4,33,15
10,40,19,45,25
19,0,27,43,22
41,3,24,44,0
29,24,42,2,45
33,41,25,46,5
22,47,43,5,8
12,3,24,22,42
19,21,27,9,36
25,10,18,41,35
0,35,39,32,22
30,37,32,12,2
27,17,18,29,0
46,16,9,49,47
27,1,17,46,18
46,8,26,30,34
1,31,9,8,7
6,28,16,25,47
23,43,8,1,3
47,43,11,19,1
49,37,12,40,32
37,15,12,44,24
3,48,10,36,49
14,10,8,24,38
21,15,24,7,18
7,41,19,11,2
18,32,16,26,48
42,12,22,5,25
40,5,13,12,28
39,3,17,31,44
29,6,1,36,35
33,1,24,12,47
17,1,19,35,49
25,9,35,20,19
25,6,46,29,5
1,12,48,36,44
5,14,1,44,41
34,46,48,10,39
43,8,18,22,11
44,41,1,0,19
20,1,0,22,35
20,49,26,35,25
25,24,14,34,49
30,26,34,32,18
47,21,12,38,15
19,47,35,11,28
28,11,38,24,39
39,40,24,27,16
9,25,15,28,4
32,29,23,1,27
23,32,36,22,5
37,34,44,11,41
39,44,24,48,35
12,40,17,30,5
35,14,27,17,34
2,0,4,41,19
4,48,40,38,20
23,2,37,36,30
8,4,44,9,28
47,34,4,18,45
19,38,22,49,37
8,45,41,36,4
20,0,43,47,5
8,33,20,6,29
21,48,0,38,40
31,43,1,23,32
46,15,38,28,49
5,37,40,12,43
13,32,15,45,24
6,33,17,29,28
5,38,22,20,31
48,30,27,1,45
12,16,2,17,45
46,37,5,8,6
41,20,48,31,11
15,35,29,25,30
42,29,25,28,3
14,17,19,28,13
6,47,36,49,28
11,13,2,7,45
19,1,23,30,21
8,12,21,22,6
21,35,19,44,8
33,15,22,25,0
35,10,6,37,1
4,15,6,14,48
11,40,0,21,6
13,2,33,46,24
22,11,48,35,2
49,12,11,31,19
43,15,30,44,0
43,31,8,18,0
43,7,2,14,13
36,22,13,14,33
21,35,48,2,38
3,42,38,39,6
33,20,15,26,1
14,35,25,29,41
17,19,18,49,24
8,12,18,34,39
34,16,3,4,49
22,48,18,38,21
43,41,38,14,10
27,46,1,3,12
44,19,9,20,7
33,29,22,15,24
29,7,24,2,19
17,8,36,31,12
36,29,44,32,38
32,3,23,40,14
22,5,29,11,33
29,36,42,3,6
28,4,11,9,14
34,19,18,43,39
39,33,13,9,43
33,37,34,41,45
29,11,8,22,1
3,19,22,39,40
23,22,34,18,32
23,43,13,4,0
4,28,40,45,49
7,19,9,17,33
36,13,33,32,3
16,48,11,30,41
26,5,1,33,43
41,25,42,15,2
23,22,10,31,42
45,48,40,0,41
10,22,15,13,27
20,23,9,44,5
14,35,39,37,31
19,1,45,9,3
32,45,17,27,24
15,3,31,11,28
