34,5,11,19,18
32,22,41,27,29
4,37,47,17,9
48,33,43,30,24
38,25,14,22,3
24,2,44,45,31
27,43,16,33,0
40,35,30,43,28
13,7,12,49,31
17,20,1,31,47
22,27,7,12,26
7,6,2,24,22
28,32,43,15,2
7,36,48,47,30
10,9,34,14,11
23,5,34,15,4
10,34,38,13,18
14,0,43,19,25
43,4,38,5,8
32,46,7,18,15
29,27,41,46,49
31,33,37,2,21
30,48,21,6,7
0,45,35,48,38
23,24,27,44,14
46,5,34,36,28
26,22,39,28,14
35,43,48,33,15
38,8,49,40,11
44,49,20,23,19
15,31,35,44,26
25,22,29,7,45
29,12,47,48,7
14,1,13,8,43
1,38,8,23,43
3,20,48,28,14
4,27,26,7,6
41,15,43,10,37
48,0,38,20,15
36,6,40,7,1
20,17,23,47,33
42,17,10,8,19
23,31,1,24,8
36,38,10,19,12
26,20,39,41,32
35,21,48,43,38
11,42,45,39,44
24,3,6,49,26
11,14,47,27,49
47,13,12,26,31
28,11,2,36,47
12,23,39,24,31
43,32,14,27,34
0,27,21,24,26
26,34,33,36,16
8,33,12,30,27
40,3,8,27,31
14,45,30,31,4
24,31,43,14,34
25,23,28,0,29
42,32,41,9,16
6,9,42,19,2
24,48,12,21,45
34,37,32,10,20
11,29,41,49,16
45,22,46,47,30
0,25,46,4,43
0,24,46,1,45
10,46,30,27,33
21,42,0,3,26
42,48,28,38,26
1,40,5,12,14
48,0,47,1,17
49,20,26,7,48
36,4,48,47,28
47,2,10,8,1
44,26,40,8,1
22,32,7,49,41
36,31,11,10,25
13,9,31,28,6
3,49,33,20,31
46,8,36,3,20
27,18,47,5,32
6,10,39,17,28
30,20,46,24,47
40,15,33,0,1
10,9,12,15,16
41,33,49,14,7
2,26,32,41,11
24,21,31,8,13
14,27,23,25,32
0,47,23,46,34
48,39,5,10,36
35,17,28,37,11
24,30,41,3,39
26,14,38,23,25
44,26,40,30,24
49,8,37,2,17
7,41,47,48,23
41,10,48,7,3
16,18,38,5,9
12,34,43,45,36
20,40,46,27,25
3,44,14,48,41
4,44,39,47,17
10,6,12,35,39
10,36,3,48,13
2,26,13,0,29
25,47,42,26,32
17,18,10,45,30
34,45,49,7,1
23,36,14,16,8
28,7,44,19,12
16,44,4,8,32
10,36,41,4,7
31,29,10,17,42
24,27,47,29,45
0,3,36,28,5
30,23,12,10,25
41,16,3,1,26
31,25,45,40,34
2,21,9,20,12
27,26,29,15,4
36,8,45,23,20
23,41,30,42,22
36,9,4,35,6
21,31,41,29,37
17,12,39,24,47
7,8,41,32,10
34,23,19,37,25
10,6,30,18,33
28,37,13,7,43
34,0,27,22,32
41,23,17,30,40
3,46,22,17,43
45,36,3,13,1
9,7,0,49,17
39,30,40,42,2
35,1,37,26,45
47,41,24,46,45
41,23,45,6,36
47,37,36,16,22
36,28,15,29,2
45,2,26,42,44
7,1,24,34,11
18,14,41,26,9
22,41,44,8,25
43,15,30,19,10
41,14,38,33,10
21,28,8,6,40
2,15,37,11,10
25,2,3,30,36
23,37,49,22,25
22,38,18,43,40
40,15,4,8,0
44,18,35,45,4
31,45,25,48,40
40,30,35,21,33
41,33,12,14,2
27,11,41,12,23
5,16,20,26,17
21,8,42,17,5
0,44,43,11,1
1,30,25,2,28
0,17,43,1,2
32,45,15,12,26
31,8,38,15,24
33,19,14,43,4
22,33,20,31,24
25,36,35,48,11
26,30,37,10,35
9,1,42,30,46
35,20,48,14,27
31,6,42,30,39
34,9,49,38,12
11,45,38,16,18
26,15,46,47,3
39,8,37,4,40
34,41,14,26,1
16,35,7,28,30
28,19,44,17,6
2,26,16,33,39
0,10,19,4,25
23,19,26,16,20
14,36,37,7,29
37,4,44,10,36
18,31,9,23,28
21,11,15,29,38
0,1,12,44,25
12,35,5,9,22
45,20,38,36,44
0,37,46,21,24
8,22,5,43,40
0,14,13,3,32
38,25,0,22,18
21,6,24,26,13
37,5,34,22,0
49,22,4,32,10
7,21,10,25,49
29,35,46,3,23
