1,35,4,48,37
20,46,48,14,41
29,43,37,39,25
24,2,22,28,38
14,5,9,7,48
39,25,0,16,17
40,45,3,17,18
26,17,27,30,5
31,43,41,11,36
45,18,43,1,2
15,8,40,32,47
11,0,43,33,44
12,15,39,29,26
16,8,21,44,49
38,10,47,24,41
21,42,6,5,32
0,5,6,9,29
5,9,3,8,13
12,40,38,39,4
11,33,19,37,30
31,37,18,43,2
24,18,46,4,14
49,5,15,41,21
32,26,15,28,21
29,13,11,43,30
11,35,41,1,17
13,0,40,44,43
8,28,0,38,5
47,35,23,19,21
22,24,17,15,49
40,0,23,2,45
44,11,35,6,17
1,43,24,12,8
6,43,38,5,15
18,49,13,4,42
46,39,48,29,42
25,13,1,38,16
39,42,9,29,37
7,32,12,33,38
29,0,3,12,34
25,46,18,3,30
35,4,13,2,25
10,42,38,9,33
19,4,35,26,1
41,19,36,16,4
32,39,36,43,42
12,44,34,49,26
34,31,47,44,42
15,19,49,13,20
36,32,40,48,47
35,28,33,13,36
43,3,38,14,7
40,6,21,25,29
15,46,44,36,14
20,40,49,13,24
45,0,19,10,6
14,45,25,46,23
45,18,1,23,0
3,15,19,39,33
45,24,36,6,43
47,0,33,7,43
43,18,21,45,14
18,6,24,48,29
20,8,0,26,24
16,0,47,3,22
17,38,28,9,22
37,32,43,17,25
46,8,31,17,9
29,35,49,11,4
39,18,47,24,22
41,36,22,13,20
40,3,46,27,23
1,4,47,34,27
45,33,3,46,25
21,27,24,23,2
31,28,20,42,10
36,11,13,16,38
39,29,17,26,18
38,40,45,41,17
46,6,21,38,35
7,42,39,11,45
14,44,12,3,32
21,49,24,25,42
21,1,6,22,31
46,5,19,11,33
42,14,44,43,38
48,20,29,40,7
13,26,23,42,41
23,18,48,38,8
24,40,28,29,17
1,31,4,7,37
47,0,24,43,22
16,27,13,4,31
0,43,44,22,47
46,32,25,4,29
45,6,38,13,27
7,28,14,48,30
20,13,33,31,44
1,31,18,30,29
26,10,27,38,19
49,31,35,11,44
43,30,42,49,46
46,29,18,48,21
23,32,24,6,48
30,31,41,14,21
9,39,19,26,8
23,13,11,20,31
1,32,33,24,44
32,1,3,13,35
48,9,40,13,41
4,3,39,33,47
43,7,26,36,16
16,18,47,15,29
27,15,28,4,5
34,18,7,16,49
35,17,40,28,49
41,9,36,45,37
38,13,2,48,30
6,12,2,16,36
38,44,6,30,11
33,15,37,22,39
2,3,16,5,42
5,32,18,21,13
47,33,37,10,26
15,19,0,28,21
43,8,23,46,15
25,17,13,46,16
22,36,47,16,19
45,38,46,30,14
28,23,39,27,0
16,47,15,6,37
7,25,2,11,27
6,36,25,34,4
45,44,5,36,37
39,48,27,21,5
1,39,15,29,0
12,31,37,6,0
17,44,33,36,41
24,19,5,7,38
32,39,20,11,42
27,35,31,22,11
28,35,13,45,40
41,19,5,34,37
36,49,44,20,28
21,28,26,4,49
29,17,11,39,24
36,10,2,27,0
31,44,2,34,9
15,38,33,18,45
7,28,3,18,13
14,20,0,11,16
26,6,41,16,32
21,39,4,7,9
31,27,17,36,28
1,11,25,33,12
33,7,36,4,46
39,37,22,48,35
30,43,15,45,27
9,22,31,35,21
36,26,18,19,21
48,16,35,27,40
46,30,24,6,20
25,18,45,48,34
28,21,47,22,27
35,29,47,17,33
23,21,19,33,5
46,26,13,1,38
45,39,28,3,49
39,43,7,48,2
6,0,34,4,17
11,35,27,21,42
45,35,30,47,32
22,25,30,33,45
14,1,33,21,41
45,28,41,34,40
15,14,4,48,26
32,34,38,19,30
11,31,41,20,13
14,44,35,36,49
30,9,22,19,33
42,36,1,17,10
9,3,38,12,35
7,22,43,9,1
46,47,5,25,32
23,46,4,5,6
26,28,44,42,14
42,22,44,4,34
16,9,48,40,8
21,31,30,24,16
13,35,2,17,34
26,36,30,1,27
22,25,38,6,10
8,0,36,49,19
28,42,4,29,38
36,47,14,28,34
28,7,39,40,43
29,33,1,11,15
33,6,21,28,31
43,47,0,5,46
8,19,44,40,49
