37,27,15,24,12
9,5,27,34,29
33,37,41,47,23
26,11,39,9,42
19,20,16,1,49
13,39,28,17,2
32,25,45,17,49
39,37,29,5,27
6,45,46,37,29
6,24,41,35,45
34,41,38,21,13
17,46,41,49,29
13,24,30,17,18
4,9,5,35,13
4,15,45,26,18
10,28,35,43,48
16,42,28,4,20
31,15,45,19,4
28,36,5,18,48
26,46,22,40,16
41,19,24,4,34
29,43,30,41,27
32,12,26,24,44
42,17,26,20,8
31,25,26,7,27
11,7,32,29,48
17,37,40,14,12
48,43,19,37,42
2,48,42,16,39
30,10,33,20,22
34,12,28,1,27
39,31,13,19,12
12,35,16,13,47
0,37,3,29,47
23,33,41,12,32
4,38,21,29,17
27,18,47,3,9
19,4,17,2,20
30,47,34,29,10
4,42,35,6,45
4,33,6,36,23
45,26,44,37,48
1,23,26,34,22
26,37,20,8,40
4,24,7,35,31
22,0,6,2,26
15,32,5,33,34
44,11,49,4,29
14,17,39,33,8
9,42,44,30,40
31,25,24,0,10
25,19,9,6,12
11,45,32,26,41
4,43,20,24,41
19,40,1,25,34
47,3,8,46,9
49,17,42,35,26
13,25,40,8,21
4,33,8,23,27
27,4,31,34,20
20,18,32,8,0
13,22,23,26,42
45,5,24,23,41
38,35,1,4,42
49,43,26,27,11
12,49,27,29,13
48,1,31,17,20
39,48,33,7,14
0,40,20,33,28
15,28,3,27,31
23,30,22,41,49
40,33,17,48,30
39,38,6,11,12
2,48,41,16,36
9,1,20,13,27
1,34,29,43,2
18,44,39,47,14
21,16,28,1,0
0,12,41,22,32
44,26,49,33,34
12,41,34,8,5
49,43,40,10,0
37,30,27,43,13
46,15,0,2,31
14,46,10,7,23
35,4,15,18,29
2,32,21,28,27
8,12,17,38,22
16,12,6,4,3
24,5,11,45,13
13,20,9,31,41
10,5,37,9,33
39,33,5,17,21
40,17,31,16,32
16,24,48,40,37
44,20,16,36,45
49,25,0,28,1
4,6,46,36,38
47,9,18,44,32
45,28,5,16,23
23,36,41,40,14
32,43,4,31,26
5,3,38,35,10
39,7,20,27,12
4,16,31,49,5
36,26,21,19,49
17,11,23,9,22
46,8,45,7,35
26,35,12,21,2
43,9,41,27,25
44,22,46,33,31
35,6,40,49,39
49,48,0,35,41
9,36,43,17,40
0,16,37,42,43
31,8,29,15,26
32,18,10,33,24
16,41,14,39,7
27,26,16,40,42
16,4,32,10,43
34,28,43,24,21
0,19,43,37,11
33,20,38,3,30
16,22,31,27,43
21,29,43,40,10
14,48,25,9,19
12,18,10,25,40
20,3,0,22,37
5,43,11,8,7
22,37,46,10,21
14,0,9,32,5
9,1,7,11,16
11,17,9,8,45
35,21,46,36,7
40,32,23,28,13
44,7,0,22,5
18,12,43,24,23
29,0,21,27,13
33,4,47,35,49
7,13,19,5,33
31,19,47,20,2
43,6,25,12,37
31,6,40,8,36
16,40,38,25,49
35,20,9,16,7
44,5,22,37,36
21,40,31,34,33
33,20,8,46,5
38,3,44,8,12
14,27,20,11,40
47,8,27,13,45
45,38,4,16,35
36,7,12,45,8
47,6,42,1,43
48,43,33,28,1
39,21,49,27,15
37,43,0,45,32
20,0,8,2,21
36,35,49,23,9
16,24,37,5,47
0,38,48,33,2
28,37,45,16,32
17,39,29,8,15
16,25,23,49,45
8,45,36,10,43
7,40,20,18,16
15,44,12,41,8
8,31,41,25,16
0,5,21,39,24
16,33,20,1,27
11,20,13,26,0
7,45,41,28,15
43,24,49,2,40
42,29,20,8,47
46,26,39,47,24
29,45,17,0,5
40,3,45,0,21
38,4,10,15,32
41,43,34,29,18
31,19,4,1,34
34,15,48,16,2
47,42,7,34,11
5,16,2,32,27
6,16,42,45,26
45,22,28,48,31
18,17,21,38,40
41,49,36,3,46
38,31,14,43,5
14,20,45,25,21
11,38,42,37,34
17,26,34,24,48
35,19,29,43,23
32,36,41,34,45
13,37,34,35,18
5,25,40,30,27
22,7,14,13,10
8,18,4,13,21
15,2,41,19,42
29,30,47,26,39
37,18,14,24,7
