32,41,39,10,15
24,25,29,35,11
17,0,46,36,29
26,32,6,23,36
19,28,49,5,31
47,7,26,49,45
12,1,18,31,36
27,25,48,31,2
40,45,12,23,26
11,6,27,19,33
29,46,2,28,48
39,13,20,19,8
43,3,41,10,22
15,17,24,12,38
42,27,48,39,21
38,17,33,24,42
14,30,3,23,18
17,5,3,9,13
41,18,20,24,45
31,23,2,21,28
41,11,19,42,4
11,46,47,24,15
21,4,42,16,43
6,21,33,23,27
19,31,10,18,8
19,40,31,3,41
22,20,21,46,42
14,44,24,4,49
48,30,22,37,11
26,24,23,30,7
19,32,46,36,0
15,20,2,48,11
44,15,48,19,2
25,3,14,0,32
14,18,0,4,17
35,42,24,17,44
47,21,0,7,16
20,43,18,45,6
25,44,3,8,14
25,17,7,1,31
35,42,40,43,46
0,27,42,41,13
48,12,49,23,31
30,26,10,15,17
9,27,35,11,46
19,30,18,44,43
16,13,8,28,10
43,8,17,7,48
20,3,46,32,28
1,16,13,19,8
23,5,42,14,28
49,24,15,31,42
38,17,10,3,21
44,32,37,25,12
13,28,49,40,42
28,32,45,48,29
3,43,49,11,40
29,28,6,24,23
37,28,42,9,18
8,21,5,18,41
26,0,15,25,23
45,13,43,9,15
24,25,10,39,17
35,30,7,11,32
26,35,15,0,49
40,25,38,28,34
6,2,32,23,20
21,1,29,16,31
32,36,28,39,26
34,19,25,18,0
42,41,34,8,27
6,4,11,13,41
38,22,42,2,23
47,33,32,39,20
1,48,21,17,33
19,39,22,40,17
30,8,5,22,17
32,49,15,11,12
21,15,30,49,16
1,44,2,4,22
46,44,25,34,31
9,39,16,11,26
13,20,8,21,16
41,40,39,32,33
1,41,48,2,4
49,14,45,20,27
8,1,48,36,26
7,16,34,10,1
20,48,35,49,7
40,25,26,48,10
48,3,6,24,40
25,41,24,42,8
23,17,15,8,34
33,11,5,25,24
19,47,6,23,24
9,6,3,46,44
26,3,11,20,4
5,7,20,9,18
36,35,43,33,32
13,6,15,3,42
41,24,3,18,49
2,18,44,13,7
33,26,14,8,22
1,4,40,49,30
49,25,23,47,6
33,48,32,13,9
20,28,2,39,48
44,11,3,16,26
20,28,36,6,34
13,29,41,48,37
21,46,32,18,37
18,19,34,46,36
12,28,45,21,5
0,12,48,27,28
21,4,47,39,37
10,12,31,24,0
14,35,1,42,23
27,8,35,47,3
5,45,25,11,32
11,46,40,24,9
20,1,31,30,8
40,16,6,39,22
16,5,0,37,28
40,25,15,24,30
14,28,25,44,31
34,49,48,29,39
0,44,42,16,32
39,4,31,42,34
36,4,31,23,33
47,40,17,34,0
23,41,27,36,0
43,22,0,33,11
15,17,41,48,20
5,30,41,47,45
13,21,39,41,36
1,18,14,10,30
2,31,34,30,45
29,14,7,12,8
2,24,19,18,15
44,2,17,18,5
8,3,39,18,20
12,10,42,15,4
40,39,20,29,24
38,43,17,45,5
16,36,35,30,12
38,33,5,19,46
46,25,45,42,1
34,27,19,11,43
24,46,37,0,20
49,32,25,33,1
17,26,3,10,21
30,17,25,27,1
6,24,28,14,9
23,40,32,49,16
12,5,17,28,41
26,20,42,47,35
35,28,23,36,47
28,5,39,8,32
17,43,36,9,31
36,13,37,7,32
42,41,33,22,1
47,32,7,11,39
44,27,28,30,37
1,22,34,8,2
5,38,30,47,17
15,6,24,31,22
12,7,5,16,13
21,14,7,49,43
3,49,28,26,41
0,12,23,9,47
19,42,28,49,39
38,29,31,49,22
35,48,6,17,31
1,24,35,19,49
32,48,17,18,25
11,16,43,12,22
22,34,29,25,12
11,9,48,33,49
36,32,34,41,7
12,2,9,24,31
12,8,6,7,38
23,45,14,4,1
32,9,19,39,15
23,0,8,16,38
28,6,47,18,3
40,7,21,1,36
37,46,11,7,45
45,22,35,41,42
6,7,31,49,29
14,3,47,39,22
5,47,11,17,29
5,19,21,43,29
40,18,46,7,1
33,10,49,28,25
11,43,22,37,30
9,20,12,21,32
2,37,25,29,31
5,29,34,17,48
0,16,37,2,35
30,2,4,8,17
