42,33,30,11,35
22,15,10,36,6
8,7,29,42,14
13,1,5,18,14
33,30,43,1,38
21,18,49,39,23
47,37,21,17,30
20,14,13,47,6
43,4,48,5,33
30,36,3,42,17
29,32,16,43,26
23,21,17,16,39
33,28,42,48,30
43,31,41,7,20
13,48,5,17,22
4,43,27,49,47
28,36,19,12,8
22,14,2,7,28
24,43,31,36,44
26,27,15,49,44
42,30,16,20,15
39,1,33,26,30
31,6,47,20,35
48,37,11,34,2
13,39,32,22,31
49,12,36,31,2
43,28,42,29,30
12,16,45,5,46
45,41,9,31,15
31,32,39,33,35
8,31,27,1,42
44,49,33,16,39
34,37,33,3,29
32,33,20,37,6
18,12,23,49,7
32,2,38,20,33
15,32,46,6,2
27,10,25,7,49
10,8,18,9,43
24,43,3,18,4
20,6,38,23,21
26,14,19,31,22
24,20,45,6,0
25,40,14,32,18
0,30,13,49,27
13,38,49,19,9
14,5,13,1,29
7,43,32,18,36
46,17,45,18,15
4,20,6,15,34
2,24,19,44,7
32,35,29,26,4
47,20,44,9,34
23,8,19,24,11
37,10,43,11,16
5,7,28,42,15
42,34,3,49,6
32,1,46,44,21
25,47,40,22,44
29,19,26,39,43
49,0,20,37,28
44,10,0,5,31
2,20,48,19,40
24,29,20,16,34
37,15,4,33,16
25,0,38,2,48
10,45,33,1,32
34,26,36,5,11
0,39,40,32,19
35,39,18,14,1
17,27,25,11,9
2,39,19,16,42
36,24,25,21,9
39,33,32,26,17
19,42,1,32,38
26,19,36,28,7
27,18,0,34,10
34,11,6,12,46
30,46,40,48,18
14,7,40,29,49
34,5,12,45,0
44,29,42,37,10
17,29,26,6,28
17,49,18,30,10
43,44,0,14,1
22,38,20,11,49
18,21,42,37,9
43,39,21,41,1
40,32,24,34,23
30,7,26,5,2
5,29,37,46,27
33,25,22,24,34
46,44,38,17,27
33,47,49,34,5
41,31,13,22,24
40,6,7,34,16
7,30,49,32,17
48,0,28,16,11
10,3,29,45,38
25,0,47,48,13
16,19,34,36,20
43,34,12,4,5
41,9,47,23,18
27,8,5,30,16
37,14,22,47,41
47,4,24,10,33
15,7,25,37,34
23,43,37,20,19
39,49,31,22,25
25,27,0,9,21
47,25,10,38,42
2,34,0,27,6
2,37,48,0,20
34,38,3,19,9
10,21,42,3,1
12,28,43,26,22
18,1,20,4,5
0,11,8,9,29
36,4,19,18,24
12,45,35,32,6
23,15,32,16,29
21,36,4,49,32
32,15,36,4,10
41,15,45,34,21
8,4,18,30,11
11,36,19,12,24
33,40,12,29,44
47,18,38,33,14
42,2,28,49,41
14,42,21,2,45
23,26,1,36,6
23,35,24,39,33
19,3,32,15,9
29,20,46,5,4
49,22,43,47,2
20,10,2,21,44
19,36,10,44,18
16,11,34,46,41
43,7,6,39,26
9,1,13,34,20
32,11,49,0,13
8,6,1,3,28
27,39,30,1,16
31,23,1,42,18
20,7,42,11,27
43,26,7,4,17
21,9,38,27,15
33,12,1,43,2
34,13,22,39,35
6,30,3,43,8
4,32,17,38,16
19,13,3,2,24
47,18,3,27,11
12,33,7,11,32
48,2,14,31,30
34,20,12,32,15
11,15,1,30,7
37,32,26,25,20
14,6,28,37,9
37,9,24,30,35
46,38,41,19,47
3,21,15,31,41
1,42,37,21,33
19,45,44,18,24
1,35,38,4,44
23,49,31,4,43
12,19,35,32,4
22,19,38,47,4
7,32,42,39,44
47,49,5,28,11
10,3,36,2,43
4,21,2,40,30
5,43,41,1,28
17,9,5,45,49
5,29,30,42,13
17,3,23,35,25
47,18,40,20,19
1,9,7,35,22
3,16,0,39,47
21,6,46,47,13
28,8,31,35,26
29,39,22,41,26
3,0,38,4,10
4,37,47,43,1
49,11,23,38,24
34,29,44,23,5
9,33,31,45,47
15,26,47,17,3
22,27,39,12,18
16,5,22,17,2
33,6,13,24,42
33,49,34,3,48
25,32,2,35,26
13,29,7,32,38
22,26,6,17,46
15,34,1,45,9
21,43,12,39,17
20,3,29,32,0
39,10,28,26,7
39,36,47,42,12
