46,34,25,47,30
24,12,46,9,18
39,25,31,40,26
2,13,25,10,6
31,45,44,6,24
43,15,9,31,39
28,48,37,33,12
14,19,41,33,46
23,7,34,40,39
19,30,42,1,46
40,48,24,49,7
40,3,46,14,43
36,22,38,35,0
1,40,41,45,26
46,45,38,35,15
4,20,2,18,6
41,40,33,17,3
28,36,45,4,35
7,28,16,44,13
30,15,21,31,32
9,15,19,25,32
9,25,7,23,0
40,26,15,34,27
3,4,1,18,49
9,38,22,15,17
23,10,33,2,44
10,5,4,25,46
18,27,26,46,34
47,0,17,24,37
12,18,33,8,6
1,7,12,23,13
17,38,7,15,24
6,21,15,18,9
39,46,49,41,35
40,26,39,11,23
45,15,42,11,32
18,48,5,35,11
29,2,47,24,35
27,36,48,39,29
35,17,49,44,4
48,12,4,37,17
20,27,17,33,16
0,47,25,26,45
5,42,36,3,30
24,17,8,10,31
9,6,32,42,2
26,17,13,35,24
13,8,43,37,45
24,26,49,43,4
47,44,26,15,42
29,36,4,15,42
9,41,29,18,4
34,46,43,11,14
15,38,9,48,1
9,28,36,18,34
14,20,43,29,0
43,14,0,40,8
32,25,2,46,15
3,34,17,28,0
31,35,33,30,9
37,1,25,19,34
25,17,39,16,37
21,20,12,23,5
30,49,45,41,14
18,25,22,29,40
5,40,19,23,34
5,6,26,34,16
16,15,47,4,41
17,43,31,44,41
18,40,5,34,39
16,49,8,28,0
17,1,42,13,27
38,18,29,23,0
3,35,0,49,5
15,42,17,22,8
18,14,46,36,27
0,42,18,1,47
48,43,33,29,21
41,14,1,4,6
40,7,26,12,11
32,29,42,36,18
37,7,36,48,31
25,27,17,7,20
24,0,26,15,46
17,37,10,9,40
12,20,8,21,40
40,22,45,30,29
28,13,2,30,14
1,5,24,17,13
20,9,0,29,44
49,17,1,32,2
42,39,37,47,28
3,0,1,43,12
46,29,28,17,18
20,3,11,48,38
44,20,15,33,47
42,11,27,0,35
9,34,45,27,31
30,23,27,45,1
29,25,32,41,7
48,22,23,36,38
42,36,26,45,6
6,21,49,40,37
46,13,10,32,11
43,41,14,9,3
0,12,43,23,35
25,12,49,46,38
22,21,9,42,15
23,28,6,22,39
44,35,49,9,13
31,5,30,46,22
29,6,3,2,5
1,22,32,23,11
40,14,11,21,46
5,6,44,32,39
39,26,22,5,43
23,21,28,6,49
40,18,36,28,0
33,36,0,27,31
43,32,20,14,2
24,19,47,44,4
10,43,11,18,28
12,13,36,40,9
12,15,38,32,5
37,13,23,6,24
22,16,48,35,37
19,12,42,23,10
23,11,12,29,0
7,32,36,41,17
35,11,4,37,26
16,10,28,8,40
30,20,36,10,31
35,15,40,41,11
24,31,10,19,41
9,4,39,44,34
16,13,21,9,11
14,11,31,37,35
37,1,27,14,13
28,0,20,39,26
31,19,48,16,17
35,18,2,0,5
40,15,14,13,30
19,3,26,40,49
16,40,49,4,45
48,37,16,17,29
3,32,12,5,21
41,31,8,40,2
34,18,6,44,21
47,30,12,3,22
11,17,47,6,4
31,36,44,12,20
27,8,15,23,28
49,48,26,41,13
34,5,29,41,39
2,11,3,46,1
28,17,49,26,21
49,5,8,23,29
1,34,7,35,21
11,37,40,46,30
18,41,47,42,3
2,22,13,33,16
11,38,25,47,10
41,16,35,0,14
23,9,49,27,28
14,28,17,12,18
17,48,1,18,2
39,32,22,19,44
16,49,5,11,22
9,25,3,45,16
36,2,31,17,6
25,5,8,32,6
17,13,41,3,47
42,40,8,7,21
49,18,35,20,11
39,26,1,21,25
5,24,6,1,27
44,46,8,37,39
13,10,3,20,26
24,12,4,19,37
29,20,5,2,49
48,13,27,15,21
19,10,44,25,23
2,46,24,7,3
7,46,15,30,45
22,33,19,27,8
32,23,39,41,26
31,16,22,39,38
11,23,43,18,28
18,21,17,8,14
12,8,11,36,42
41,48,44,13,42
25,47,44,15,39
27,13,24,12,20
32,15,21,0,3
32,34,30,9,10
35,16,4,28,47
16,30,43,14,45
12,25,6,3,31
48,18,4,12,34
29,5,11,35,18
