30,43,29,38,33
7,23,36,44,41
48,3,5,21,19
25,4,27,12,1
41,25,26,42,23
7,8,26,0,2
0,43,10,42,1
5,3,15,19,25
7,47,34,24,5
46,44,42,30,7
2,0,1,18,43
42,16,20,5,2
21,22,19,12,32
6,13,19,25,37
40,11,47,31,36
49,40,43,6,0
41,11,24,32,10
33,43,19,24,22
11,2,19,32,42
34,12,46,2,44
23,22,34,15,10
3,17,24,33,9
16,18,8,48,2
43,15,2,17,14
31,49,47,40,5
2,38,15,39,22
26,4,30,23,2
23,14,42,49,28
6,10,13,46,17
29,32,25,30,40
42,19,32,44,24
36,15,1,0,29
40,26,49,44,46
47,6,25,31,32
39,24,22,37,19
42,31,8,36,34
7,8,31,0,2
19,2,0,33,43
16,8,12,3,7
5,43,8,36,25
8,46,42,34,20
37,17,27,0,21
23,3,31,2,27
49,37,36,32,33
47,3,40,18,20
11,49,39,32,34
24,8,38,12,7
42,4,48,3,13
2,19,32,6,48
26,20,22,44,5
3,0,29,11,40
48,43,39,21,6
29,22,35,20,49
6,46,43,47,34
26,28,49,8,6
30,21,24,20,40
40,13,14,10,0
42,32,26,33,41
45,2,33,30,21
30,19,0,32,13
36,42,46,9,30
24,35,13,8,11
21,19,28,11,34
37,0,2,29,7
12,34,9,3,33
19,16,31,32,15
31,2,40,35,42
5,32,14,30,16
11,31,7,47,26
18,36,17,47,3
33,24,45,35,8
24,12,39,19,10
8,35,34,23,47
40,45,6,36,25
31,14,15,2,24
7,34,2,6,45
9,45,0,3,29
9,34,41,29,35
46,44,26,45,31
17,46,30,20,18
15,29,18,6,19
19,20,45,28,40
25,39,16,0,20
47,10,22,2,4
35,2,29,30,13
4,8,17,42,0
15,34,9,3,38
30,3,41,34,2
23,46,35,32,41
29,13,12,8,17
14,21,44,17,47
5,43,27,15,22
11,25,29,8,43
41,17,26,40,1
49,48,40,36,12
17,1,20,28,6
17,38,40,21,42
37,7,45,10,13
13,21,28,26,7
42,11,18,35,43
12,47,8,49,27
43,30,37,14,34
21,25,3,42,37
18,2,25,35,4
26,35,46,31,1
44,31,22,32,45
42,4,17,11,44
27,17,18,1,38
9,30,48,45,44
3,36,13,18,1
34,40,4,37,30
8,44,20,38,14
13,40,18,14,35
6,42,40,1,20
35,47,41,10,23
25,46,14,29,39
43,44,30,9,37
39,45,28,36,35
6,42,16,46,4
21,2,28,30,10
1,43,44,3,4
27,48,40,26,2
9,3,34,38,20
8,38,31,42,26
33,17,46,22,42
10,26,22,35,24
25,8,48,30,27
42,22,45,35,25
13,16,24,37,7
19,45,10,16,29
19,23,30,45,13
45,4,14,35,9
29,5,14,3,28
15,22,40,47,14
35,49,2,21,37
45,5,12,30,10
14,12,28,10,22
1,30,21,27,3
2,14,27,36,39
47,46,15,25,42
33,36,9,48,19
9,20,35,49,11
9,44,6,0,30
23,2,42,46,7
45,18,28,6,23
24,22,17,48,4
15,42,4,32,5
35,18,1,46,2
24,49,34,45,19
16,1,0,12,29
6,42,4,29,27
29,46,49,27,16
47,10,28,26,4
28,46,33,5,15
4,11,36,15,22
40,15,7,48,6
45,37,48,5,41
22,45,17,24,11
16,21,29,9,35
18,31,46,28,6
16,43,1,21,45
43,24,4,10,14
19,32,1,6,31
27,24,5,23,4
41,18,27,17,21
18,2,19,35,29
36,8,26,16,17
39,9,28,14,15
14,0,11,43,46
29,13,30,10,23
0,3,25,13,45
22,29,38,2,31
7,36,0,45,47
37,23,31,36,38
4,45,22,41,6
41,40,44,36,1
45,24,35,46,17
8,10,24,34,7
40,43,14,22,8
31,9,49,16,7
13,46,49,31,36
30,12,21,3,25
11,47,14,38,32
48,9,19,13,11
44,28,36,45,3
16,48,17,14,27
11,47,4,46,28
21,27,36,16,5
29,2,3,8,9
35,3,38,36,39
38,35,25,36,45
12,37,20,44,18
37,46,28,42,12
27,14,33,10,38
9,1,26,47,36
20,11,41,39,16
3,21,47,0,48
25,24,35,2,19
29,48,23,44,22
14,13,43,45,5
