22,1,42,12,4
17,48,31,40,3
39,35,38,25,31
15,8,5,12,39
13,35,40,33,31
23,34,30,10,39
7,28,33,12,17
29,32,13,7,10
1,4,49,5,0
13,29,1,17,8
37,38,23,19,46
15,39,24,3,36
34,26,39,3,10
36,23,29,16,39
18,45,34,19,11
40,39,46,37,26
24,7,37,6,22
20,17,14,30,12
11,19,17,24,26
26,33,37,22,30
13,40,37,2,19
47,15,26,30,1
9,7,32,37,15
36,10,30,16,24
41,48,31,32,28
34,38,5,1,26
0,26,45,19,17
35,0,19,20,26
3,28,9,23,10
16,32,20,5,9
38,44,27,10,31
47,9,39,5,24
24,26,27,32,42
13,11,22,44,40
9,27,19,20,34
3,12,34,27,42
10,45,30,5,37
41,32,25,27,39
25,15,10,12,42
12,8,43,36,5
23,12,15,28,35
11,21,35,8,25
44,38,36,12,47
40,32,49,35,15
44,19,1,25,16
40,31,29,24,15
8,40,27,28,29
4,10,13,11,28
9,49,34,7,21
26,46,17,1,19
12,8,11,10,6
36,49,24,43,21
29,0,48,6,2
31,40,13,32,9
39,12,49,41,25
19,38,6,22,16
6,18,30,19,1
3,40,39,2,23
18,9,14,29,38
45,42,24,11,39
49,44,43,2,9
18,2,21,39,41
35,4,12,19,8
37,6,12,35,23
45,12,32,22,37
41,33,6,42,43
3,35,30,46,11
17,29,2,31,0
38,34,2,46,16
7,32,23,48,27
10,24,16,11,42
18,27,44,20,22
23,42,9,11,41
29,47,49,0,30
48,40,39,33,34
25,3,16,47,39
27,44,8,30,29
25,36,0,9,31
17,32,0,28,7
34,20,7,8,31
23,31,41,37,32
0,18,36,8,24
24,12,8,38,10
45,44,7,42,22
13,12,4,34,18
33,37,49,40,17
36,30,6,9,43
14,45,31,16,48
24,16,20,18,28
5,44,43,49,38
20,46,30,1,15
40,37,12,43,15
16,46,5,39,3
29,19,12,30,21
18,19,31,11,35
0,4,33,47,13
32,45,46,48,1
17,27,40,23,34
0,47,45,44,28
15,14,18,13,8
15,30,48,44,11
13,2,45,30,33
30,35,42,24,28
9,1,42,15,8
12,3,22,49,23
36,10,18,2,44
30,5,12,44,2
16,40,27,46,12
46,11,18,30,14
20,24,31,11,44
45,40,14,2,19
1,14,43,49,7
5,48,29,31,38
41,15,37,3,10
36,47,49,41,13
36,27,19,15,18
33,45,21,38,28
4,24,45,13,19
21,11,43,12,26
33,44,20,4,21
42,45,4,26,19
31,4,30,21,5
38,5,35,6,26
24,30,34,27,22
17,10,33,30,25
15,45,11,14,38
31,39,33,8,3
13,39,14,15,24
38,46,34,49,33
29,25,32,23,10
9,13,3,20,17
2,11,13,31,3
4,37,10,16,9
9,37,30,41,4
28,46,18,24,4
22,48,5,13,33
41,37,18,34,46
21,16,35,15,26
39,6,4,36,20
45,19,6,17,28
18,22,15,3,35
42,26,30,18,10
19,42,43,39,27
4,3,28,33,7
15,2,4,0,26
1,33,22,11,34
42,22,31,27,32
25,38,40,7,28
33,12,21,13,39
16,38,46,49,6
2,44,5,32,45
44,17,21,25,19
27,39,8,10,6
28,11,40,12,3
30,20,11,39,8
47,3,23,10,7
22,35,33,24,15
44,48,20,15,45
15,49,41,19,34
17,8,27,42,21
42,17,19,12,31
20,44,28,38,25
2,43,44,18,22
37,33,2,17,12
20,4,16,37,11
30,13,23,15,14
10,12,16,6,30
17,23,26,30,10
34,26,32,39,42
17,42,0,44,43
26,23,45,22,33
7,18,6,19,36
42,19,25,35,34
44,16,27,14,36
1,42,30,45,37
16,9,36,19,1
46,14,20,41,21
23,48,14,49,31
38,46,17,10,18
20,18,2,45,34
7,17,22,16,11
48,21,42,15,3
36,39,12,46,7
26,18,16,28,20
40,9,6,21,44
20,28,44,31,19
26,7,21,1,27
24,4,39,15,5
3,21,43,31,12
9,28,31,11,10
49,16,0,24,34
31,46,27,49,3
29,10,19,22,40
30,40,45,36,4
0,13,30,47,49
21,47,26,34,43
45,15,43,30,1
23,6,45,12,2
4,36,30,10,47
10,26,44,21,15
