45,39,23,6,30
41,8,19,45,25
21,47,0,33,23
12,22,5,40,10
21,26,22,8,2
41,35,29,27,9
22,28,21,4,18
27,0,7,39,46
45,8,30,6,37
35,41,39,26,47
6,20,11,47,42
41,6,16,0,14
6,36,21,41,14
3,38,14,48,1
48,43,8,28,16
46,38,13,14,40
6,26,15,37,22
32,5,22,21,18
40,32,33,5,22
23,21,8,36,26
40,44,19,25,26
14,38,28,37,21
8,9,43,45,40
25,22,2,15,35
38,43,42,48,11
16,10,6,17,24
18,16,21,9,24
21,25,42,45,33
39,38,9,24,3
35,19,48,10,14
7,15,16,1,24
20,5,29,0,3
49,14,4,24,18
48,24,16,26,42
27,44,26,10,46
38,6,19,15,9
7,45,18,16,23
26,19,28,7,24
30,36,20,25,31
10,17,38,3,7
13,49,48,29,39
1,11,45,17,23
38,21,25,12,36
5,44,34,11,3
6,47,32,49,33
42,18,9,30,40
46,3,26,33,30
7,35,9,40,22
9,34,2,3,5
31,12,49,16,19
46,41,25,19,44
49,33,8,27,10
26,39,36,3,41
49,19,33,47,27
34,12,22,5,39
2,20,21,22,25
40,21,17,23,13
9,38,32,26,36
42,3,29,44,45
8,1,30,14,37
41,0,23,47,36
44,41,30,37,39
14,33,16,2,7
15,30,10,20,27
13,12,44,35,16
16,6,35,28,18
24,10,23,8,44
18,39,0,22,37
2,35,45,43,39
27,37,42,18,4
4,9,28,41,31
11,34,36,18,31
41,25,46,32,12
9,27,34,28,31
37,47,26,5,9
32,16,41,29,20
32,24,17,36,5
42,37,15,45,36
39,28,3,2,4
21,5,4,1,26
19,26,9,20,46
27,3,20,1,28
14,0,48,43,40
35,47,9,6,36
24,33,25,19,20
9,20,40,2,37
30,9,10,36,25
14,9,41,8,47
27,40,24,10,7
32,2,11,45,34
27,44,11,8,42
29,39,32,25,36
15,35,6,30,34
30,41,20,17,36
32,39,7,1,28
36,0,20,11,19
3,21,44,11,48
26,8,29,9,49
15,41,34,38,47
25,18,22,44,12
32,44,3,6,29
44,29,11,4,2
48,1,32,12,28
34,41,4,42,40
40,46,38,4,43
20,18,43,3,32
30,15,4,36,16
4,5,23,3,16
28,10,17,31,39
6,9,36,31,49
32,6,42,33,14
40,8,38,37,11
9,32,37,35,6
36,26,40,2,42
49,48,22,45,9
29,19,14,44,31
21,44,12,46,38
44,39,15,30,8
31,38,40,18,43
33,15,6,35,29
38,36,23,48,3
23,22,25,35,0
19,36,31,9,42
1,48,4,35,26
6,25,13,32,21
8,23,19,47,2
9,22,33,0,44
26,39,33,2,32
33,42,20,47,43
15,6,28,1,44
38,0,24,32,1
46,35,45,22,21
1,46,2,9,39
20,44,24,10,34
6,4,18,43,48
7,46,5,31,38
29,28,31,6,1
0,49,45,27,39
20,39,7,49,29
14,24,10,34,46
34,48,36,22,38
45,14,20,5,48
14,49,47,24,12
37,36,7,12,39
46,38,20,13,43
36,6,30,10,29
24,22,48,49,12
6,22,41,24,42
13,9,4,12,8
5,30,44,12,40
14,37,27,13,3
11,46,24,22,8
49,9,22,39,46
40,11,34,27,26
22,19,37,21,48
46,38,40,37,11
23,43,49,4,45
2,15,41,5,16
44,14,9,39,15
13,16,3,20,14
27,0,11,37,49
8,21,35,20,28
1,25,10,49,36
46,10,18,17,35
39,10,48,47,4
47,31,30,2,5
46,0,7,44,29
14,44,9,35,15
14,43,41,26,29
15,47,14,8,0
42,6,27,26,24
15,16,47,13,4
45,25,20,1,29
28,25,15,33,6
25,22,18,34,7
46,35,29,14,39
33,14,39,20,42
19,6,0,31,4
49,43,25,31,37
36,42,0,31,28
21,19,47,46,16
6,19,29,23,17
1,21,26,23,4
23,0,5,42,41
48,46,26,30,49
13,29,41,11,20
13,18,2,42,8
40,9,5,42,11
41,5,13,32,35
4,1,23,40,19
41,24,47,40,7
29,6,35,43,46
37,32,4,33,8
34,15,1,19,42
13,16,35,33,9
36,31,42,9,7
5,11,46,31,28
24,40,30,27,45
1,8,38,48,40
41,48,11,33,10
